Your gain is currently: 10   
You selected 10 as your front-to-back gain.
Select a side-to-side gain (0 to 50) by inputing 5 digits. Press # to confirm.
30
You selected 30 as your side-to-side gain
Select a steering gain (0 to 100) by inputing 5 digits. Press # to confirm.
25
You selected 25 as your steering gain
Select a integral gain (0 to 100) by inputing 5 digits. Press # to confirm.
50
You selected 50 as your integral gain
-614,67,30,11,25,2765
-647,97,30,11,25,2745
-614,160,30,11,25,2725
-615,37,30,11,25,2705
-614,7,30,11,25,2685
-614,67,30,11,25,2665
-615,98,30,11,25,2645
-614,128,30,11,25,2625
-614,68,30,11,25,2605
-613,67,30,11,25,2585
-615,158,30,11,25,2565
-614,66,30,11,25,2545
-615,127,30,11,25,2525
-613,67,30,11,25,2505
-614,66,30,11,25,2485
-615,68,30,11,25,2465
-675,34,30,11,25,2445
-613,68,30,11,25,2425
-643,-95,30,11,25,2405
-642,-221,30,11,25,2385
-805,96,30,11,25,2365
-708,-254,30,11,25,2345
-802,-574,30,11,25,2325
-708,-286,30,11,25,2305
-999,-159,30,11,25,2285
-1122,-162,30,11,25,2265
-995,-286,30,11,25,2245
-806,288,30,11,25,2678
-1058,-668,30,11,25,2691
-996,-542,30,11,25,2490
-1092,-637,30,11,25,2423
-645,-1216,30,11,25,2240
-999,-1407,30,12,25,2108
-1443,-890,30,12,25,2027
-1224,-1149,30,11,25,2027
-1379,-1725,30,11,25,2027
-1351,-1406,30,12,25,2027
-516,-1340,30,12,25,2027
-613,-1949,30,11,25,2027
-996,-2045,30,12,25,2027
-803,-1409,30,12,25,2027
-199,-894,30,12,25,2027
-1026,-2335,30,12,25,2027
-419,-1791,30,12,25,2027
-741,-1983,30,12,25,2027
-359,-2560,30,12,25,2027
-806,-2208,30,12,25,2027
-264,-2558,30,12,25,2027
-419,-1917,30,12,25,2027
-549,-2044,30,12,25,2027
-389,-1534,30,12,25,2027
-803,-1660,30,12,25,2027
-167,-926,30,11,25,2027
-903,-799,30,11,25,2027
-165,-258,30,11,25,2027
-6404,2847,30,11,25,2027
-1156,2595,30,11,25,2765
-1158,257,30,11,25,2912
-1124,478,30,11,25,2760
-1156,-125,30,11,25,2715
-869,-896,30,11,25,2602
-484,-1888,30,11,25,2515
-804,-734,30,11,25,2373
-933,-256,30,11,25,2765
-453,-128,30,11,25,2679
-453,-60,30,11,25,2712
-740,-64,30,11,25,2713
-453,160,30,11,25,2633
-358,253,30,11,25,2718
-359,193,30,11,25,2770
-356,254,30,11,25,2769
-357,225,30,11,25,2770
-326,227,30,11,25,2769
-198,192,30,11,25,2769
-420,161,30,11,25,2769

Your maximum slope was: 2847
Car went off the top of the ramp during this run.
