Your gain is currently: 40   
You selected 40 as your front-to-back gain.
Select a side-to-side gain (0 to 50) by inputing 5 digits. Press # to confirm.
40
You selected 40 as your side-to-side gain
Select a steering gain (0 to 100) by inputing 5 digits. Press # to confirm.
80
You selected 80 as your steering gain
Select a integral gain (0 to 100) by inputing 5 digits. Press # to confirm.
80
You selected 80 as your integral gain
-10,-433,40,40,80,2765
-42,-403,40,40,80,2745
-44,-373,40,40,80,2725
-43,-404,40,40,80,2705
-43,-405,40,40,80,2685
-74,-373,40,40,80,2665
-71,-465,40,40,80,2645
-43,-373,40,40,80,2625
-13,-405,40,40,80,2605
-105,-404,40,40,80,2585
-75,-405,40,40,80,2565
-105,-436,40,40,80,2545
-43,-405,40,40,80,2525
-45,-374,40,40,80,2505
-104,-435,40,40,80,2485
-43,-434,40,40,80,2465
-12,-404,40,40,80,2445
-12,-438,40,40,80,2425
-44,-469,40,40,80,2405
-136,-565,40,40,80,2385
-136,-597,40,40,80,2365
-425,-499,40,40,80,2345
-136,-630,40,40,80,2325
54,-660,40,40,80,2305
-170,-982,40,40,80,2285
-842,-1208,40,40,80,2265
-551,-1495,40,40,80,2245
-714,-662,40,40,80,2365
-553,-1427,40,40,80,2272
-554,-2036,40,40,80,2027
184,-2131,40,41,80,2027
-1031,-2230,40,41,80,2027
280,-2678,40,41,80,2027
-934,-1813,40,41,80,2027
-680,-2900,40,41,80,2027
-295,-2743,40,41,80,2027
-588,-3029,40,41,80,2027
-330,-2805,40,41,80,2027
-551,-1876,40,41,80,2027
-297,-2038,40,41,80,2027
-199,-2453,40,41,80,2027
-39,-2677,40,41,80,2027
-235,-3092,40,41,80,2027
278,-3157,40,41,80,2027
-71,-3060,40,41,80,2027
695,-2965,40,41,80,2027
470,-3190,40,41,80,2027
-71,-2419,40,41,80,2027
310,-1334,40,40,80,2027
405,1066,40,41,80,2765
406,-853,40,40,80,2765
440,-630,40,40,80,2616
471,-568,40,40,80,2554
374,-755,40,40,80,2479
408,-791,40,40,80,2384
502,-852,40,40,80,2301
280,-2133,40,40,80,2096
149,-1623,40,41,80,2027
377,-693,40,40,80,2027
87,2252,40,40,80,2027
-647,-921,40,40,80,2765
-39,-885,40,40,80,2491
25,-54,40,40,80,2454
-40,-438,40,40,80,2520

Your maximum slope was: 3190
Car ran off top of ramp
