gains were 50, 50, 100, 100

-608,-593,50,50,100,2765
-608,-624,50,50,100,2745
-731,-562,50,50,100,2452
-574,-627,50,50,100,2258
-605,-468,50,50,100,2052
-670,-627,50,50,100,2027
-446,-883,50,50,100,2027
-190,-1238,50,50,100,2027
482,-2034,50,50,100,2027
-960,106,50,50,100,2027
-1277,1137,50,50,100,2765
-1179,-1811,50,50,100,2765
-1084,-884,50,50,100,2027
-1180,-1144,50,50,100,2027
-1117,-1299,50,50,100,2027
-1150,-1235,50,50,100,2027
-1212,-1939,50,50,100,2027
-1535,-2166,50,50,100,2027
-959,-2359,50,50,100,2027
-1627,-1139,50,50,100,2027
-1726,-340,50,50,100,2765
-446,-2739,50,50,100,2281
-447,-2579,50,50,100,2027
421,-2771,50,50,100,2027
-638,-2418,50,50,100,2027
-251,-1717,50,50,100,2027
-733,-2577,50,50,100,2027
-957,-2132,50,50,100,2027
-319,-1848,50,50,100,2027
66,-1971,50,50,100,2027
-190,-2548,50,50,100,2027
-222,-2711,50,50,100,2027
193,-3029,50,50,100,2027
225,-2612,50,50,100,2027
355,-2036,50,50,100,2027
1218,-2069,50,50,100,2027
583,-1715,50,50,100,2027
574,-1556,50,50,100,2027
579,201,50,50,100,2027
-220,2796,50,50,100,2765
293,109,50,50,100,2765
258,-18,50,50,100,2775

Your maximum slope was: 3029 
