Your gain is currently: 50   
You selected 50 as your front-to-back gain.
Select a side-to-side gain (0 to 50) by inputing 5 digits. Press # to confirm.
50
You selected 50 as your side-to-side gain
Select a steering gain (0 to 100) by inputing 5 digits. Press # to confirm.
100
You selected 100 as your steering gain
Select a integral gain (0 to 100) by inputing 5 digits. Press # to confirm.
85
You selected 85 as your integral gain
1743,-333,50,50,100,2765
1744,-333,50,50,100,2745
1619,-427,50,50,100,2326
1712,-393,50,50,100,2062
1681,-427,50,50,100,2027
1648,-586,50,50,100,2027
1648,-1257,50,50,100,2027
1972,-1483,50,50,100,2027
2128,-1515,50,50,100,2027
2226,-2125,50,50,100,2027
1616,-2599,50,50,100,2027
2254,-1832,50,50,100,2027
1746,-3016,50,50,100,2027
1074,-2569,50,50,100,2027
1138,-2826,50,50,100,2027
911,-2279,50,50,100,2027
784,-2249,50,50,100,2027
-750,-2857,50,50,100,2027
658,-2058,50,50,100,2027
-302,-2666,50,50,100,2027
304,-1931,50,50,100,2027
274,-2183,50,50,100,2027
177,-2632,50,50,100,2027
144,-1931,50,50,100,2027
18,-648,50,50,100,2027
399,1462,50,50,100,2765
335,-904,50,50,100,2765
179,-777,50,50,100,2589
272,-713,50,50,100,2517
208,-743,50,50,100,2438
51,-714,50,50,100,2350
337,-1482,50,50,100,2268
785,-1833,50,50,100,2027
559,1046,50,50,100,2027
845,2007,50,50,100,2765
339,1111,50,50,100,3170
-79,376,50,50,100,3301
436,-231,50,50,100,3227
273,-1450,50,50,100,3081
401,-2186,50,50,100,2705
272,-1097,50,50,100,2291
49,216,50,50,100,2765

Your maximum slope was: 3016
